Timestamp,Left Shoulder,Right Shoulder,Left Elbow,Right Elbow,Left Wrist,Right Wrist,Left Hip,Right Hip,Left Knee,Right Knee,Left Ankle,Right Ankle,Annotation
0.0,1.4328367550024033e-15,-2.8656735100048066e-15,14.185496113989103,-14.1854961139891,9.749999999999998,-9.749999999999996,0.0,3.820898013339742e-15,49.2,-49.2,39.03229432149743,-39.03229432149742,
0.0333456835865135,-1.951910487354536,1.95191048735454,15.353033406000389,-15.353033406000389,12.43070051578942,-12.43070051578942,5.205094632945428,-5.205094632945429,48.510495569634,-48.510495569634,44.99703930011429,-44.99703930011428,
0.066691367173027,-3.8491115873631823,3.849111587363177,16.090246122686697,-16.090246122686697,14.762985459294711,-14.762985459294706,10.264297566301824,-10.26429756630182,46.461308146808165,-46.46130814680817,49.70057867097582,-49.70057867097583,
0.1000370507595405,-5.638427342149884,5.638427342149882,16.376471197614,-16.376471197614,16.681484066230393,-16.681484066230393,15.03580624573302,-15.03580624573302,43.10987365862363,-43.10987365862363,53.01107864405723,-53.01107864405723,
0.1333827343460541,-7.269705672842715,7.269705672842714,16.20368613252033,-16.20368613252033,18.13242343866422,-18.132423438664222,19.38588179424724,-19.38588179424724,38.550128240352144,-38.550128240352144,54.83575042268507,-54.83575042268507,
0.1667284179325676,-8.697224073906208,8.697224073906204,15.57673385699443,-15.576733856994428,19.075135725966703,-19.075135725966703,23.19259753041655,-23.19259753041655,32.90987533375138,-32.9098753337514,55.12345094688669,-55.12345094688669,
0.2000741015190811,-9.880971152577663,9.880971152577663,14.513186987768142,-14.513186987768144,19.483197989168104,-19.483197989168104,26.349256406873764,-26.349256406873767,26.34720353099558,-26.347203530995586,53.86611636357039,-53.86611636357039,
0.2334197851055947,-10.787768093605994,10.787768093605992,13.04285529224933,-13.042855292249332,19.345172799880512,-19.345172799880512,28.767381582949312,-28.767381582949312,19.0460555671676,-19.04605556716761,51.09898804532354,-51.09898804532354,
0.2667654686921082,-11.392198616166754,11.392198616166754,11.206950161420416,-11.206950161420425,18.66492881580783,-18.66492881580783,30.37919630977801,-30.379196309778006,11.211072656406335,-11.211072656406342,46.89962482282996,-46.89962482282996,
0.3001111522786217,-11.677321357530106,11.677321357530106,9.056929510787018,-9.056929510787022,17.461532347549568,-17.461532347549557,31.13952362008028,-31.13952362008028,3.06185867793175,-3.061858677931734,41.38572911668418,-41.38572911668417,
0.3334568358651352,-11.63514471633962,11.63514471633962,6.653055485226793,-6.653055485226795,15.768712955932983,-15.76871295593298,31.02705257690565,-31.02705257690565,-5.173175021013914,5.173175021013908,34.71184789916114,-34.71184789916114,
0.3668025194516487,-11.266850846292806,11.266850846292806,4.062705393303372,-4.062705393303375,13.63391805845115,-13.633918058451146,30.04493559011415,-30.04493559011415,-13.263211683534848,13.263211683534845,27.065040953481123,-27.06504095348113,
0.4001482030381623,-10.582762521986169,10.582762521986169,1.3584832132517064,-1.3584832132517082,11.116983042898212,-11.116983042898202,28.220700058629777,-28.22070005862977,-20.981498621800554,20.981498621800565,18.6596378433514,-18.659637843351383,
0.4334938866246758,-9.602053805629916,9.602053805629918,-1.383815397455022,1.3838153974550056,8.288454163102116,-8.288454163102118,25.60547681501309,-25.605476815013105,-28.111702785454472,28.111702785454444,9.731230547773912,-9.731230547773944,
0.4668395702111894,-8.35221262424949,8.352212624249491,-4.087327550952241,4.08732755095224,5.227611223698517,-5.227611223698512,22.272566997998634,-22.272566997998634,-34.45397428180341,34.453974281803404,0.5300701393670091,-0.5300701393670159,
0.5001852537977028,-6.86827032060164,6.868270320601651,-6.676277490842204,6.676277490842202,2.0202454753936627,-2.0202454753936565,18.31538752160437,-18.31538752160437,-39.83054789559058,39.83054789559058,-8.6859474117024,8.685947411702395,
0.5335309373842164,-5.19181977244135,5.191819772441352,-9.078100483240778,9.078100483240766,-1.2437449967205816,1.2437449967205794,13.844852726510249,-13.844852726510265,-44.09072560539748,44.09072560539748,-17.658509709833023,17.65850970983299,
0.56687662097073,-3.369849600916819,3.36984960091682,-11.225476707244944,11.225476707244942,-4.472874993815136,4.472874993815142,8.986265602444846,-8.986265602444849,-47.11510044353884,47.11510044353884,-26.136128077939627,26.13612807793962,
0.6002223045572435,-1.4534271436402977,1.4534271436402886,-13.05821813764685,13.058218137646849,-7.576636408604447,7.576636408604452,3.8758057163741215,-3.8758057163741264,-48.8189033104217,48.8189033104217,-33.881186441885546,33.88118644188554,
0.633567988143757,0.5037328930977757,-0.5037328930977744,-14.524955533146606,14.5249555331466,-10.468035044084615,10.468035044084614,-1.3432877149274196,1.3432877149274018,-49.15437893672958,49.15437893672958,-40.6766013847853,40.67660138478527,
0.6669136717302705,2.4467739842459406,-2.4467739842459397,-15.584578246086457,15.584578246086451,-13.066028942161417,13.066028942161427,-6.524730624655832,6.524730624655841,-48.11212439845356,48.11212439845356,-46.33190669894352,46.33190669894355,
0.7002593553167841,4.321235339530607,-4.321235339530596,-16.20738649780427,16.20738649780427,-15.2977998791443,15.297799879144298,-11.523294238748289,11.523294238748283,-45.7213526680209,45.72135266802088,-50.68859189374304,50.68859189374303,
0.7336050389032975,6.07457836508924,-6.074578365089239,-16.37592382290054,16.37592382290054,-17.10079436118724,17.10079436118724,-16.19887564023797,16.19887564023797,-42.04907381454246,42.04907381454247,-53.62454502839011,53.6245450283901,
0.7669507224898111,7.657659248561115,-7.657659248561113,-16.0854663501421,16.085466350142095,-18.4244769133596,18.424476913359605,-20.420424662829628,20.420424662829635,-37.19821680301872,37.19821680301873,-55.05747534297883,55.05747534297883,
0.8002964060763247,9.026106393085175,-9.026106393085184,-15.3441552061265,15.3441552061265,-19.231746520046705,19.231746520046705,-24.069617048227137,24.069617048227133,-31.30474453590981,31.30474453590985,-54.94721975619559,54.94721975619559,
0.8336420896628381,10.141564092609768,-10.141564092609766,-14.172768330613035,14.172768330613028,-19.49997651578877,19.49997651578877,-27.044170913626047,27.044170913626044,-24.533842998516945,24.533842998516945,-53.29686858168103,53.29686858168104,
0.8669877732493517,10.972767589992282,-10.972767589992278,-12.604138099225242,12.604138099225244,-19.221648779836965,19.221648779836965,-29.26071357331275,29.26071357331275,-17.075291321230534,17.075291321230498,-50.152678910755775,50.152678910755775,
0.9003334568358652,11.496419385477395,-11.496419385477395,-10.682231076765882,10.682231076765872,-18.40456445881864,18.404564458818644,-30.65711836127306,30.657118361273056,-9.138142529481591,9.138142529481598,-45.60277808927406,45.60277808927404,
0.9336791404223788,11.697842233822998,-11.697842233822998,-8.460915694403122,8.460915694403111,-17.071625311242904,17.071625311242915,-31.194245956861327,31.194245956861327,-0.9448640727166124,0.9448640727166184,-39.77469362837965,39.77469362837962,
0.9670248240088922,11.571390527455453,-11.571390527455453,-6.002452391054842,6.002452391054816,-15.260191802461888,15.26019180246189,-30.857041406547868,30.857041406547864,7.274897634626851,-7.274897634626888,-32.83177878239512,32.83177878239505,
1.0003705075954057,11.12060853514581,-11.120608535145813,-3.375748538247486,3.375748538247473,-13.021035941809645,13.021035941809656,-29.65495609372216,29.65495609372216,15.290753888737212,-15.290753888737209,-24.968633980018005,24.96863398001805,
1.0337161911819193,10.358131060992722,-10.358131060992724,-0.6544270605245551,0.6544270605245571,-10.41691821246502,10.41691821246505,-27.621682829313908,27.62168282931392,22.878031177403663,-22.878031177403617,-16.40565243986003,16.405652439860038,
1.0670618747684328,9.305329308105234,-9.305329308105234,2.0852371146611164,-2.0852371146611146,-7.520828480752299,7.520828480752333,-24.8142114882806,24.81421148828062,29.8240684719697,-29.824068471969653,-7.382842849282168,7.3828428492821745,
1.1004075583549464,7.991711872943228,-7.991711872943229,4.766454939077569,-4.766454939077581,-4.413940189791568,4.413940189791587,-21.31123166118193,21.31123166118194,35.93417782576489,-35.934177825764884,1.846897751591418,-1.84689775159146,
1.13375324194146,6.454097659626634,-6.454097659626635,7.314075535947944,-7.314075535947955,-1.1833351786587958,1.1833351786588155,-17.210927092337684,17.210927092337688,41.03710121157538,-41.03710121157538,11.024872328800203,-11.024872328800244,
1.1670989255279731,4.735583896296752,-4.7355838962967525,9.65669257647408,-9.656692576474091,2.080437102729762,-2.0804371027297424,-12.628223723458,12.628223723458,44.989810650444426,-44.989810650444426,19.89383477938584,-19.893834779385788,
1.200444609114487,2.884338178622685,-2.8843381786226865,11.728645701790436,-11.728645701790445,5.285897571133396,-5.285897571133377,-7.691568476327156,7.69156847632716,47.681517090744045,-47.681517090744045,28.20520018861565,-28.205200188615603,
1.2337902927010005,0.952248397825301,-0.9522483978253026,13.471860893221512,-13.471860893221512,8.343201543855821,-8.343201543855788,-2.539329060867438,2.539329060867469,49.03677567410709,-49.03677567410708,35.72601232591818,-35.72601232591818,
1.267135976287514,-1.006531606106634,1.0065316061066327,14.837478207776558,-14.837478207776558,11.166656962597571,-11.166656962597544,2.684084282951056,-2.684084282951024,49.017600351853865,-49.017600351853865,42.245473090130055,-42.245473090130055,
1.3004816598740274,-2.9370999026518243,2.937099902651823,15.787221255676275,-15.787221255676286,13.677126224912945,-13.677126224912945,7.832266407071509,-7.832266407071531,47.62452858210014,-47.62452858210012,47.58085089261213,-47.580850892612176,
1.333827343460541,-4.785345296948805,4.785345296948804,16.294470035325723,-16.294470035325727,15.804244303214018,-15.804244303214018,12.760920791863455,-12.760920791863478,44.896606265539496,-44.896606265539454,51.58260237432029,-51.58260237432032,
1.3671730270470546,-6.499463992746691,6.49946399274669,16.34500705563277,-16.34500705563277,17.488390980472296,-17.48839098047229,17.331903980657845,-17.33190398065784,40.91029334212977,-40.91029334212977,54.13856390208935,-54.13856390208935,
1.400518710633568,-8.031411582121706,8.031411582121706,15.937415832881998,-15.937415832881998,18.68236192354325,-18.682361923543247,21.41709755232455,-21.417097552324545,35.77732072331472,-35.77732072331472,55.17709536221034,-55.17709536221034,
1.4338643942200815,-9.338249664668831,9.338249664668831,15.083120592840292,-15.083120592840292,19.352691756208348,-19.352691756208344,24.90199910578357,-24.901999105783556,29.641558627046397,-29.64155862704647,54.669088135056086,-54.669088135056086,
1.467210077806595,-10.383349352270736,10.383349352270734,13.806066065298252,-13.806066065298255,19.480592048003,-19.480592048003,27.68893160605529,-27.68893160605529,22.67498409190409,-22.674984091904093,52.62878096996727,-52.62878096996727,
1.5005557613931086,-11.137417926847087,11.137417926847087,12.142046345969698,-12.14204634596968,19.0624779282834,-19.0624779282834,29.69978113825889,-29.69978113825889,15.072860695385923,-15.072860695385849,49.1133608925389,-49.11336089253886,"Sudden peak and dip detected in EEG O2, indicating possible transient neural activity."
1.5339014449796222,-11.579319875269016,11.579319875269016,10.137701636834002,-10.13770163683398,18.1100685652587,-18.1100685652587,30.878186334050703,-30.878186334050707,7.048265582292151,-7.04826558229207,44.22136033033124,-44.2213603303312,"Sudden peak and dip detected in EEG O2, indicating possible transient neural activity."
